age,prob_death,se,sex,year,province
50,3.3300000000000001E-3,2.2000000000000001E-4,M,2008,CA
51,3.64E-3,2.3000000000000001E-4,M,2008,CA
52,3.98E-3,2.5000000000000001E-4,M,2008,CA
53,4.3600000000000002E-3,2.5999999999999998E-4,M,2008,CA
54,4.7699999999999999E-3,2.7999999999999998E-4,M,2008,CA
55,5.2199999999999998E-3,2.9999999999999997E-4,M,2008,CA
56,5.7200000000000003E-3,3.2000000000000003E-4,M,2008,CA
57,6.2700000000000004E-3,3.3E-4,M,2008,CA
58,6.8799999999999998E-3,3.5E-4,M,2008,CA
59,7.5399999999999998E-3,3.8000000000000002E-4,M,2008,CA
60,8.2799999999999992E-3,3.8999999999999999E-4,M,2008,CA
61,9.0900000000000009E-3,4.0999999999999999E-4,M,2008,CA
62,9.9799999999999993E-3,4.6999999999999999E-4,M,2008,CA
63,1.0959999999999999E-2,5.1000000000000004E-4,M,2008,CA
64,1.205E-2,5.4000000000000001E-4,M,2008,CA
65,1.325E-2,5.8E-4,M,2008,CA
66,1.4579999999999999E-2,6.3000000000000003E-4,M,2008,CA
67,1.6049999999999998E-2,6.8000000000000005E-4,M,2008,CA
68,1.7670000000000002E-2,7.3999999999999999E-4,M,2008,CA
69,1.9460000000000002E-2,8.0000000000000004E-4,M,2008,CA
70,2.1440000000000001E-2,8.5999999999999998E-4,M,2008,CA
71,2.3640000000000001E-2,9.2000000000000003E-4,M,2008,CA
72,2.6069999999999999E-2,9.7999999999999997E-4,M,2008,CA
73,2.8760000000000001E-2,1.0499999999999999E-3,M,2008,CA
74,3.175E-2,1.1299999999999999E-3,M,2008,CA
75,3.5060000000000001E-2,1.1999999999999999E-3,M,2008,CA
76,3.8730000000000001E-2,1.2700000000000001E-3,M,2008,CA
77,4.2799999999999998E-2,1.3699999999999999E-3,M,2008,CA
78,4.7329999999999997E-2,1.49E-3,M,2008,CA
79,5.2350000000000001E-2,1.64E-3,M,2008,CA
80,5.7919999999999999E-2,1.7799999999999999E-3,M,2008,CA
81,6.4119999999999996E-2,1.9599999999999999E-3,M,2008,CA
82,7.1010000000000004E-2,2.15E-3,M,2008,CA
83,7.868E-2,2.3700000000000001E-3,M,2008,CA
84,8.7209999999999996E-2,2.65E-3,M,2008,CA
85,9.6699999999999994E-2,2.98E-3,M,2008,CA
86,0.10727,3.31E-3,M,2008,CA
87,0.11905,3.7499999999999999E-3,M,2008,CA
88,0.13217000000000001,4.3699999999999998E-3,M,2008,CA
89,0.14681,5.3600000000000002E-3,M,2008,CA
90,0.16313,6.2399999999999999E-3,M,2008,CA
91,0.18085999999999999,7.2700000000000004E-3,M,2008,CA
92,0.19957,8.6E-3,M,2008,CA
93,0.21917,9.9900000000000006E-3,M,2008,CA
94,0.23954,1.2160000000000001E-2,M,2008,CA
95,0.25661,1.451E-2,M,2008,CA
96,0.27700999999999998,1.831E-2,M,2008,CA
97,0.29785,2.3300000000000001E-2,M,2008,CA
98,0.31896999999999998,2.886E-2,M,2008,CA
99,0.34021000000000001,3.8100000000000002E-2,M,2008,CA
100,0.3614,4.6170000000000003E-2,M,2008,CA
101,0.38235000000000002,5.9159999999999997E-2,M,2008,CA
102,0.40293000000000001,7.3830000000000007E-2,M,2008,CA
103,0.42296,0.10273,M,2008,CA
104,0.44230999999999998,0.128,M,2008,CA
105,0.46088000000000001,0.16733999999999999,M,2008,CA
106,0.47855999999999999,0.24593999999999999,M,2008,CA
107,0.49529000000000001,0.75827,M,2008,CA
108,0.51102000000000003,0.66622999999999999,M,2008,CA
109,0.52571000000000001,0.84028999999999998,M,2008,CA
110,1,0,M,2008,CA
0,4.6299999999999996E-3,3.1E-4,F,2008,CA
1,2.1000000000000001E-4,6.9999999999999994E-5,F,2008,CA
2,1.7000000000000001E-4,6.0000000000000002E-5,F,2008,CA
3,1.4999999999999999E-4,6.0000000000000002E-5,F,2008,CA
4,1.2999999999999999E-4,5.0000000000000002E-5,F,2008,CA
5,1.1E-4,5.0000000000000002E-5,F,2008,CA
6,1E-4,5.0000000000000002E-5,F,2008,CA
7,9.0000000000000006E-5,4.0000000000000003E-5,F,2008,CA
8,8.0000000000000007E-5,4.0000000000000003E-5,F,2008,CA
9,6.9999999999999994E-5,4.0000000000000003E-5,F,2008,CA
10,6.9999999999999994E-5,4.0000000000000003E-5,F,2008,CA
11,6.9999999999999994E-5,4.0000000000000003E-5,F,2008,CA
12,8.0000000000000007E-5,4.0000000000000003E-5,F,2008,CA
13,1E-4,4.0000000000000003E-5,F,2008,CA
14,1.2999999999999999E-4,5.0000000000000002E-5,F,2008,CA
15,1.8000000000000001E-4,6.0000000000000002E-5,F,2008,CA
16,2.5000000000000001E-4,6.9999999999999994E-5,F,2008,CA
17,2.9999999999999997E-4,6.9999999999999994E-5,F,2008,CA
18,3.1E-4,6.9999999999999994E-5,F,2008,CA
19,2.9E-4,6.9999999999999994E-5,F,2008,CA
20,2.7999999999999998E-4,6.9999999999999994E-5,F,2008,CA
21,2.7999999999999998E-4,6.9999999999999994E-5,F,2008,CA
22,2.7999999999999998E-4,6.9999999999999994E-5,F,2008,CA
23,2.9E-4,6.9999999999999994E-5,F,2008,CA
24,2.9999999999999997E-4,6.9999999999999994E-5,F,2008,CA
25,3.2000000000000003E-4,6.9999999999999994E-5,F,2008,CA
26,3.4000000000000002E-4,8.0000000000000007E-5,F,2008,CA
27,3.5E-4,8.0000000000000007E-5,F,2008,CA
28,3.6999999999999999E-4,8.0000000000000007E-5,F,2008,CA
29,3.8000000000000002E-4,8.0000000000000007E-5,F,2008,CA
30,3.8999999999999999E-4,8.0000000000000007E-5,F,2008,CA
31,4.0000000000000002E-4,8.0000000000000007E-5,F,2008,CA
32,4.2000000000000002E-4,9.0000000000000006E-5,F,2008,CA
33,4.4999999999999999E-4,9.0000000000000006E-5,F,2008,CA
34,4.8000000000000001E-4,9.0000000000000006E-5,F,2008,CA
35,5.2999999999999998E-4,1E-4,F,2008,CA
36,5.8E-4,1E-4,F,2008,CA
37,6.4000000000000005E-4,1E-4,F,2008,CA
38,6.9999999999999999E-4,1.1E-4,F,2008,CA
39,7.7999999999999999E-4,1.1E-4,F,2008,CA
40,8.7000000000000001E-4,1.2E-4,F,2008,CA
41,9.6000000000000002E-4,1.2999999999999999E-4,F,2008,CA
42,1.07E-3,1.2999999999999999E-4,F,2008,CA
43,1.1800000000000001E-3,1.2999999999999999E-4,F,2008,CA
44,1.2999999999999999E-3,1.2999999999999999E-4,F,2008,CA
45,1.4300000000000001E-3,1.3999999999999999E-4,F,2008,CA
46,1.57E-3,1.4999999999999999E-4,F,2008,CA
47,1.72E-3,1.4999999999999999E-4,F,2008,CA
48,1.8699999999999999E-3,1.6000000000000001E-4,F,2008,CA
49,2.0300000000000001E-3,1.7000000000000001E-4,F,2008,CA
50,2.2100000000000002E-3,1.8000000000000001E-4,F,2008,CA
51,2.3900000000000002E-3,1.9000000000000001E-4,F,2008,CA
52,2.5899999999999999E-3,2.0000000000000001E-4,F,2008,CA
53,2.81E-3,2.1000000000000001E-4,F,2008,CA
54,3.0599999999999998E-3,2.2000000000000001E-4,F,2008,CA
55,3.32E-3,2.4000000000000001E-4,F,2008,CA
56,3.62E-3,2.5000000000000001E-4,F,2008,CA
57,3.9500000000000004E-3,2.5999999999999998E-4,F,2008,CA
58,4.3099999999999996E-3,2.7999999999999998E-4,F,2008,CA
59,4.7000000000000002E-3,2.9E-4,F,2008,CA
60,5.1399999999999996E-3,3.1E-4,F,2008,CA
61,5.6299999999999996E-3,3.2000000000000003E-4,F,2008,CA
62,6.1700000000000001E-3,3.6000000000000002E-4,F,2008,CA
63,6.7600000000000004E-3,3.8999999999999999E-4,F,2008,CA
64,7.4200000000000004E-3,4.2000000000000002E-4,F,2008,CA
65,8.1600000000000006E-3,4.4999999999999999E-4,F,2008,CA
66,8.9800000000000001E-3,4.8000000000000001E-4,F,2008,CA
67,9.8799999999999999E-3,5.1999999999999995E-4,F,2008,CA
68,1.09E-2,5.5999999999999995E-4,F,2008,CA
69,1.2019999999999999E-2,5.9999999999999995E-4,F,2008,CA
70,1.328E-2,6.4999999999999997E-4,F,2008,CA
71,1.469E-2,6.8999999999999997E-4,F,2008,CA
72,1.626E-2,7.2999999999999996E-4,F,2008,CA
73,1.8020000000000001E-2,7.7999999999999999E-4,F,2008,CA
74,1.9980000000000001E-2,8.4000000000000003E-4,F,2008,CA
75,2.2190000000000001E-2,8.8000000000000003E-4,F,2008,CA
76,2.4660000000000001E-2,9.3999999999999997E-4,F,2008,CA
77,2.7439999999999999E-2,1E-3,F,2008,CA
78,3.056E-2,1.07E-3,F,2008,CA
79,3.4079999999999999E-2,1.17E-3,F,2008,CA
80,3.8030000000000001E-2,1.25E-3,F,2008,CA
81,4.249E-2,1.3600000000000001E-3,F,2008,CA
82,4.752E-2,1.4599999999999999E-3,F,2008,CA
83,5.3199999999999997E-2,1.58E-3,F,2008,CA
84,5.9619999999999999E-2,1.73E-3,F,2008,CA
85,6.6879999999999995E-2,1.91E-3,F,2008,CA
86,7.5109999999999996E-2,2.0899999999999998E-3,F,2008,CA
87,8.4430000000000005E-2,2.3400000000000001E-3,F,2008,CA
88,9.5009999999999997E-2,2.64E-3,F,2008,CA
89,0.10702,3.15E-3,F,2008,CA
90,0.12068,3.63E-3,F,2008,CA
91,0.13582,4.1200000000000004E-3,F,2008,CA
92,0.15212000000000001,4.7600000000000003E-3,F,2008,CA
93,0.16954,5.4299999999999999E-3,F,2008,CA
94,0.18804000000000001,6.3099999999999996E-3,F,2008,CA
95,0.20638999999999999,7.5300000000000002E-3,F,2008,CA
96,0.22635,8.9499999999999996E-3,F,2008,CA
97,0.24721000000000001,1.099E-2,F,2008,CA
98,0.26882,1.3299999999999999E-2,F,2008,CA
99,0.29100999999999999,1.6760000000000001E-2,F,2008,CA
100,0.31358999999999998,2.0379999999999999E-2,F,2008,CA
101,0.33634999999999998,2.6700000000000002E-2,F,2008,CA
102,0.35908000000000001,3.3270000000000001E-2,F,2008,CA
103,0.38157000000000002,4.4179999999999997E-2,F,2008,CA
104,0.40361999999999998,5.7820000000000003E-2,F,2008,CA
105,0.42504999999999998,7.3779999999999998E-2,F,2008,CA
106,0.44568000000000002,9.4890000000000002E-2,F,2008,CA
107,0.46539000000000003,0.14924000000000001,F,2008,CA
108,0.48407,0.19278999999999999,F,2008,CA
109,0.50161999999999995,0.25327,F,2008,CA
110,1,0,F,2008,CA
0,5.0499999999999998E-3,3.1E-4,M,2009,CA
1,2.7E-4,6.9999999999999994E-5,M,2009,CA
2,2.1000000000000001E-4,6.9999999999999994E-5,M,2009,CA
3,1.8000000000000001E-4,6.0000000000000002E-5,M,2009,CA
4,1.4999999999999999E-4,6.0000000000000002E-5,M,2009,CA
5,1.2999999999999999E-4,5.0000000000000002E-5,M,2009,CA
6,1.1E-4,5.0000000000000002E-5,M,2009,CA
7,1E-4,5.0000000000000002E-5,M,2009,CA
8,9.0000000000000006E-5,4.0000000000000003E-5,M,2009,CA
9,9.0000000000000006E-5,4.0000000000000003E-5,M,2009,CA
10,9.0000000000000006E-5,4.0000000000000003E-5,M,2009,CA
11,9.0000000000000006E-5,4.0000000000000003E-5,M,2009,CA
12,1.1E-4,4.0000000000000003E-5,M,2009,CA
13,1.2999999999999999E-4,5.0000000000000002E-5,M,2009,CA
14,1.8000000000000001E-4,6.0000000000000002E-5,M,2009,CA
15,2.7E-4,6.9999999999999994E-5,M,2009,CA
16,3.8999999999999999E-4,8.0000000000000007E-5,M,2009,CA
17,5.1999999999999995E-4,9.0000000000000006E-5,M,2009,CA
18,6.0999999999999997E-4,1E-4,M,2009,CA
19,6.8000000000000005E-4,1E-4,M,2009,CA
20,7.2999999999999996E-4,1.1E-4,M,2009,CA
21,7.6999999999999996E-4,1.1E-4,M,2009,CA
22,8.0000000000000004E-4,1.2E-4,M,2009,CA
23,8.0000000000000004E-4,1.1E-4,M,2009,CA
24,7.9000000000000001E-4,1.1E-4,M,2009,CA
25,7.6999999999999996E-4,1.1E-4,M,2009,CA
26,7.6000000000000004E-4,1.1E-4,M,2009,CA
27,7.5000000000000002E-4,1.1E-4,M,2009,CA
28,7.6000000000000004E-4,1.1E-4,M,2009,CA
29,7.6999999999999996E-4,1.1E-4,M,2009,CA
30,7.9000000000000001E-4,1.2E-4,M,2009,CA
31,8.1999999999999998E-4,1.2E-4,M,2009,CA
32,8.4000000000000003E-4,1.2E-4,M,2009,CA
33,8.7000000000000001E-4,1.2E-4,M,2009,CA
34,8.9999999999999998E-4,1.2E-4,M,2009,CA
35,9.3999999999999997E-4,1.2999999999999999E-4,M,2009,CA
36,9.7999999999999997E-4,1.2999999999999999E-4,M,2009,CA
37,1.0300000000000001E-3,1.2999999999999999E-4,M,2009,CA
38,1.1000000000000001E-3,1.2999999999999999E-4,M,2009,CA
39,1.1999999999999999E-3,1.3999999999999999E-4,M,2009,CA
40,1.31E-3,1.4999999999999999E-4,M,2009,CA
41,1.4400000000000001E-3,1.4999999999999999E-4,M,2009,CA
42,1.5900000000000001E-3,1.6000000000000001E-4,M,2009,CA
43,1.74E-3,1.6000000000000001E-4,M,2009,CA
44,1.91E-3,1.6000000000000001E-4,M,2009,CA
45,2.0999999999999999E-3,1.7000000000000001E-4,M,2009,CA
46,2.3E-3,1.8000000000000001E-4,M,2009,CA
47,2.5200000000000001E-3,1.9000000000000001E-4,M,2009,CA
48,2.7599999999999999E-3,1.9000000000000001E-4,M,2009,CA
49,3.0100000000000001E-3,2.0000000000000001E-4,M,2009,CA
50,3.29E-3,2.2000000000000001E-4,M,2009,CA
51,3.5899999999999999E-3,2.3000000000000001E-4,M,2009,CA
52,3.9199999999999999E-3,2.4000000000000001E-4,M,2009,CA
53,4.28E-3,2.5999999999999998E-4,M,2009,CA
54,4.6699999999999997E-3,2.7E-4,M,2009,CA
55,5.11E-3,2.9E-4,M,2009,CA
56,5.5900000000000004E-3,3.1E-4,M,2009,CA
57,6.1199999999999996E-3,3.3E-4,M,2009,CA
58,6.7000000000000002E-3,3.5E-4,M,2009,CA
59,7.3400000000000002E-3,3.6999999999999999E-4,M,2009,CA
60,8.0400000000000003E-3,3.8999999999999999E-4,M,2009,CA
61,8.8199999999999997E-3,4.0999999999999999E-4,M,2009,CA
62,9.6699999999999998E-3,4.2999999999999999E-4,M,2009,CA
63,1.0619999999999999E-2,4.8999999999999998E-4,M,2009,CA
64,1.166E-2,5.2999999999999998E-4,M,2009,CA
65,1.281E-2,5.5999999999999995E-4,M,2009,CA
66,1.4080000000000001E-2,5.9999999999999995E-4,M,2009,CA
67,1.5480000000000001E-2,6.6E-4,M,2009,CA
68,1.703E-2,7.1000000000000002E-4,M,2009,CA
69,1.874E-2,7.6999999999999996E-4,M,2009,CA
70,2.0639999999999999E-2,8.3000000000000001E-4,M,2009,CA
71,2.274E-2,8.8999999999999995E-4,M,2009,CA
72,2.5059999999999999E-2,9.6000000000000002E-4,M,2009,CA
73,2.7640000000000001E-2,1.0200000000000001E-3,M,2009,CA
74,3.0499999999999999E-2,1.1000000000000001E-3,M,2009,CA
75,3.3660000000000002E-2,1.1800000000000001E-3,M,2009,CA
76,3.7179999999999998E-2,1.25E-3,M,2009,CA
77,4.1079999999999998E-2,1.34E-3,M,2009,CA
78,4.5409999999999999E-2,1.4400000000000001E-3,M,2009,CA
79,5.0220000000000001E-2,1.57E-3,M,2009,CA
80,5.5570000000000001E-2,1.73E-3,M,2009,CA
81,6.1510000000000002E-2,1.89E-3,M,2009,CA
82,6.8129999999999996E-2,2.0899999999999998E-3,M,2009,CA
83,7.5490000000000002E-2,2.3E-3,M,2009,CA
84,8.3690000000000001E-2,2.5600000000000002E-3,M,2009,CA
85,9.282E-2,2.8600000000000001E-3,M,2009,CA
86,0.10299999999999999,3.2399999999999998E-3,M,2009,CA
87,0.11436,3.62E-3,M,2009,CA
88,0.12701999999999999,4.13E-3,M,2009,CA
89,0.14115,4.8599999999999997E-3,M,2009,CA
90,0.15692999999999999,6.0000000000000001E-3,M,2009,CA
91,0.1741,7.0899999999999999E-3,M,2009,CA
92,0.19223999999999999,8.2699999999999996E-3,M,2009,CA
93,0.21124999999999999,9.9000000000000008E-3,M,2009,CA
94,0.23105000000000001,1.155E-2,M,2009,CA
95,0.24745,1.427E-2,M,2009,CA
96,0.26724999999999999,1.712E-2,M,2009,CA
97,0.28754000000000002,2.1649999999999999E-2,M,2009,CA
98,0.30819000000000002,2.8400000000000002E-2,M,2009,CA
99,0.32902999999999999,3.5830000000000001E-2,M,2009,CA
100,0.34991,4.4159999999999998E-2,M,2009,CA
101,0.37064999999999998,5.679E-2,M,2009,CA
102,0.39111000000000001,7.5130000000000002E-2,M,2009,CA
103,0.41113,0.10238,M,2009,CA
104,0.43057000000000001,0.13286000000000001,M,2009,CA
105,0.44932,0.18378,M,2009,CA
106,0.46726000000000001,0.25022,M,2009,CA
107,0.48432999999999998,0.68167999999999995,M,2009,CA
108,0.50044999999999995,0.71214999999999995,M,2009,CA
109,0.51559999999999995,0.84387000000000001,M,2009,CA
110,1,0,M,2009,CA
0,4.7200000000000002E-3,3.1E-4,F,2009,CA
1,1.9000000000000001E-4,6.0000000000000002E-5,F,2009,CA
2,1.4999999999999999E-4,6.0000000000000002E-5,F,2009,CA
3,1.2999999999999999E-4,5.0000000000000002E-5,F,2009,CA
4,1.1E-4,5.0000000000000002E-5,F,2009,CA
5,9.0000000000000006E-5,5.0000000000000002E-5,F,2009,CA
6,9.0000000000000006E-5,4.0000000000000003E-5,F,2009,CA
7,8.0000000000000007E-5,4.0000000000000003E-5,F,2009,CA
8,8.0000000000000007E-5,4.0000000000000003E-5,F,2009,CA
9,6.9999999999999994E-5,4.0000000000000003E-5,F,2009,CA
10,6.9999999999999994E-5,4.0000000000000003E-5,F,2009,CA
11,8.0000000000000007E-5,4.0000000000000003E-5,F,2009,CA
12,9.0000000000000006E-5,4.0000000000000003E-5,F,2009,CA
13,1.1E-4,5.0000000000000002E-5,F,2009,CA
14,1.3999999999999999E-4,5.0000000000000002E-5,F,2009,CA
15,1.8000000000000001E-4,6.0000000000000002E-5,F,2009,CA
16,2.4000000000000001E-4,6.0000000000000002E-5,F,2009,CA
17,2.7999999999999998E-4,6.9999999999999994E-5,F,2009,CA
18,2.9E-4,6.9999999999999994E-5,F,2009,CA
19,2.9E-4,6.9999999999999994E-5,F,2009,CA
20,2.9E-4,6.9999999999999994E-5,F,2009,CA
21,2.9E-4,6.9999999999999994E-5,F,2009,CA
22,2.9999999999999997E-4,6.9999999999999994E-5,F,2009,CA
23,2.9999999999999997E-4,6.9999999999999994E-5,F,2009,CA
24,3.1E-4,6.9999999999999994E-5,F,2009,CA
25,3.2000000000000003E-4,6.9999999999999994E-5,F,2009,CA
26,3.3E-4,6.9999999999999994E-5,F,2009,CA
27,3.4000000000000002E-4,8.0000000000000007E-5,F,2009,CA
28,3.6000000000000002E-4,8.0000000000000007E-5,F,2009,CA
29,3.8000000000000002E-4,8.0000000000000007E-5,F,2009,CA
30,4.0000000000000002E-4,8.0000000000000007E-5,F,2009,CA
31,4.2999999999999999E-4,9.0000000000000006E-5,F,2009,CA
32,4.4999999999999999E-4,9.0000000000000006E-5,F,2009,CA
33,4.8000000000000001E-4,9.0000000000000006E-5,F,2009,CA
34,5.1000000000000004E-4,9.0000000000000006E-5,F,2009,CA
35,5.4000000000000001E-4,1E-4,F,2009,CA
36,5.8E-4,1E-4,F,2009,CA
37,6.3000000000000003E-4,1E-4,F,2009,CA
38,6.8999999999999997E-4,1.1E-4,F,2009,CA
39,7.6000000000000004E-4,1.1E-4,F,2009,CA
40,8.4000000000000003E-4,1.2E-4,F,2009,CA
41,9.3999999999999997E-4,1.2E-4,F,2009,CA
42,1.0399999999999999E-3,1.2999999999999999E-4,F,2009,CA
43,1.15E-3,1.2999999999999999E-4,F,2009,CA
44,1.2800000000000001E-3,1.2999999999999999E-4,F,2009,CA
45,1.4E-3,1.3999999999999999E-4,F,2009,CA
46,1.5399999999999999E-3,1.4999999999999999E-4,F,2009,CA
47,1.6900000000000001E-3,1.4999999999999999E-4,F,2009,CA
48,1.8400000000000001E-3,1.6000000000000001E-4,F,2009,CA
49,2E-3,1.7000000000000001E-4,F,2009,CA
50,2.16E-3,1.8000000000000001E-4,F,2009,CA
51,2.3400000000000001E-3,1.8000000000000001E-4,F,2009,CA
52,2.5400000000000002E-3,1.9000000000000001E-4,F,2009,CA
53,2.7499999999999998E-3,2.0000000000000001E-4,F,2009,CA
54,2.99E-3,2.1000000000000001E-4,F,2009,CA
55,3.2499999999999999E-3,2.3000000000000001E-4,F,2009,CA
56,3.5300000000000002E-3,2.4000000000000001E-4,F,2009,CA
57,3.8500000000000001E-3,2.5999999999999998E-4,F,2009,CA
58,4.1900000000000001E-3,2.7E-4,F,2009,CA
59,4.5799999999999999E-3,2.9E-4,F,2009,CA
60,5.0000000000000001E-3,2.9999999999999997E-4,F,2009,CA
61,5.47E-3,3.2000000000000003E-4,F,2009,CA
62,5.9899999999999997E-3,3.3E-4,F,2009,CA
63,6.5599999999999999E-3,3.8000000000000002E-4,F,2009,CA
64,7.1999999999999998E-3,4.0999999999999999E-4,F,2009,CA
65,7.9100000000000004E-3,4.2999999999999999E-4,F,2009,CA
66,8.6999999999999994E-3,4.6000000000000001E-4,F,2009,CA
67,9.5700000000000004E-3,5.0000000000000001E-4,F,2009,CA
68,1.055E-2,5.4000000000000001E-4,F,2009,CA
69,1.1639999999999999E-2,5.8E-4,F,2009,CA
70,1.285E-2,6.2E-4,F,2009,CA
71,1.4200000000000001E-2,6.7000000000000002E-4,F,2009,CA
72,1.5720000000000001E-2,7.2000000000000005E-4,F,2009,CA
73,1.7409999999999998E-2,7.6000000000000004E-4,F,2009,CA
74,1.9310000000000001E-2,8.1999999999999998E-4,F,2009,CA
75,2.1440000000000001E-2,8.8000000000000003E-4,F,2009,CA
76,2.383E-2,9.3000000000000005E-4,F,2009,CA
77,2.6509999999999999E-2,9.8999999999999999E-4,F,2009,CA
78,2.9520000000000001E-2,1.0499999999999999E-3,F,2009,CA
79,3.2919999999999998E-2,1.1299999999999999E-3,F,2009,CA
80,3.6740000000000002E-2,1.23E-3,F,2009,CA
81,4.1050000000000003E-2,1.32E-3,F,2009,CA
82,4.5909999999999999E-2,1.4400000000000001E-3,F,2009,CA
83,5.1409999999999997E-2,1.5499999999999999E-3,F,2009,CA
84,5.7630000000000001E-2,1.6900000000000001E-3,F,2009,CA
85,6.4659999999999995E-2,1.8500000000000001E-3,F,2009,CA
86,7.263E-2,2.0500000000000002E-3,F,2009,CA
87,8.1680000000000003E-2,2.2699999999999999E-3,F,2009,CA
88,9.1939999999999994E-2,2.5400000000000002E-3,F,2009,CA
89,0.10360999999999999,2.8800000000000002E-3,F,2009,CA
90,0.11688999999999999,3.47E-3,F,2009,CA
91,0.13161,4.0299999999999997E-3,F,2009,CA
92,0.14748,4.5999999999999999E-3,F,2009,CA
93,0.16447000000000001,5.3499999999999997E-3,F,2009,CA
94,0.18253,6.1399999999999996E-3,F,2009,CA
95,0.20058000000000001,7.1999999999999998E-3,F,2009,CA
96,0.22008,8.7200000000000003E-3,F,2009,CA
97,0.24049000000000001,1.043E-2,F,2009,CA
98,0.26168000000000002,1.316E-2,F,2009,CA
99,0.28349999999999997,1.5869999999999999E-2,F,2009,CA
100,0.30575999999999998,1.9550000000000001E-2,F,2009,CA
101,0.32828000000000002,2.5919999999999999E-2,F,2009,CA
102,0.35083999999999999,3.2120000000000003E-2,F,2009,CA
103,0.37324000000000002,4.3380000000000002E-2,F,2009,CA
104,0.39528999999999997,5.6610000000000001E-2,F,2009,CA
105,0.41677999999999998,7.3230000000000003E-2,F,2009,CA
106,0.43756,9.5310000000000006E-2,F,2009,CA
107,0.45748,0.13633000000000001,F,2009,CA
108,0.47642000000000001,0.18551000000000001,F,2009,CA
109,0.49429000000000001,0.22914999999999999,F,2009,CA
110,1,0,F,2009,CA
0,5.4400000000000004E-3,3.3E-4,M,2010,CA
1,3.6000000000000002E-4,8.0000000000000007E-5,M,2010,CA
2,2.3000000000000001E-4,6.9999999999999994E-5,M,2010,CA
3,1.6000000000000001E-4,6.0000000000000002E-5,M,2010,CA
4,1.2E-4,5.0000000000000002E-5,M,2010,CA
5,9.0000000000000006E-5,4.0000000000000003E-5,M,2010,CA
6,8.0000000000000007E-5,4.0000000000000003E-5,M,2010,CA
7,6.9999999999999994E-5,4.0000000000000003E-5,M,2010,CA
8,6.9999999999999994E-5,4.0000000000000003E-5,M,2010,CA
9,6.9999999999999994E-5,4.0000000000000003E-5,M,2010,CA
10,8.0000000000000007E-5,4.0000000000000003E-5,M,2010,CA
11,9.0000000000000006E-5,4.0000000000000003E-5,M,2010,CA
12,1.1E-4,5.0000000000000002E-5,M,2010,CA
13,1.3999999999999999E-4,5.0000000000000002E-5,M,2010,CA
14,1.9000000000000001E-4,6.0000000000000002E-5,M,2010,CA
15,2.7999999999999998E-4,6.9999999999999994E-5,M,2010,CA
16,4.0000000000000002E-4,8.0000000000000007E-5,M,2010,CA
17,5.1000000000000004E-4,9.0000000000000006E-5,M,2010,CA
18,5.9999999999999995E-4,1E-4,M,2010,CA
19,6.6E-4,1E-4,M,2010,CA
20,7.1000000000000002E-4,1.1E-4,M,2010,CA
21,7.5000000000000002E-4,1.1E-4,M,2010,CA
22,7.7999999999999999E-4,1.1E-4,M,2010,CA
23,7.9000000000000001E-4,1.1E-4,M,2010,CA
24,7.7999999999999999E-4,1.1E-4,M,2010,CA
25,7.6000000000000004E-4,1.1E-4,M,2010,CA
26,7.5000000000000002E-4,1.1E-4,M,2010,CA
27,7.5000000000000002E-4,1.1E-4,M,2010,CA
28,7.5000000000000002E-4,1.1E-4,M,2010,CA
29,7.6000000000000004E-4,1.1E-4,M,2010,CA
30,7.6999999999999996E-4,1.1E-4,M,2010,CA
31,7.9000000000000001E-4,1.2E-4,M,2010,CA
32,8.1999999999999998E-4,1.2E-4,M,2010,CA
33,8.4000000000000003E-4,1.2E-4,M,2010,CA
34,8.8000000000000003E-4,1.2E-4,M,2010,CA
35,9.2000000000000003E-4,1.2E-4,M,2010,CA
36,9.7000000000000005E-4,1.2999999999999999E-4,M,2010,CA
37,1.0300000000000001E-3,1.2999999999999999E-4,M,2010,CA
38,1.1000000000000001E-3,1.3999999999999999E-4,M,2010,CA
39,1.1900000000000001E-3,1.3999999999999999E-4,M,2010,CA
40,1.2999999999999999E-3,1.3999999999999999E-4,M,2010,CA
41,1.42E-3,1.4999999999999999E-4,M,2010,CA
42,1.5499999999999999E-3,1.6000000000000001E-4,M,2010,CA
43,1.6999999999999999E-3,1.6000000000000001E-4,M,2010,CA
44,1.8600000000000001E-3,1.7000000000000001E-4,M,2010,CA
45,2.0300000000000001E-3,1.7000000000000001E-4,M,2010,CA
46,2.2200000000000002E-3,1.7000000000000001E-4,M,2010,CA
47,2.4199999999999998E-3,1.8000000000000001E-4,M,2010,CA
48,2.65E-3,1.9000000000000001E-4,M,2010,CA
49,2.8900000000000002E-3,2.0000000000000001E-4,M,2010,CA
50,3.15E-3,2.1000000000000001E-4,M,2010,CA
51,3.4399999999999999E-3,2.2000000000000001E-4,M,2010,CA
52,3.7499999999999999E-3,2.3000000000000001E-4,M,2010,CA
53,4.1000000000000003E-3,2.5000000000000001E-4,M,2010,CA
54,4.4799999999999996E-3,2.5999999999999998E-4,M,2010,CA
